City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Batabano,CU,2021-01-27 21:53:38,22.7164,-82.2881,87.8,35,20,5.75
292,Taua,BR,2021-01-27 21:53:38,-5.9667,-40.3,81.37,53,70,8.39
293,Chuy,UY,2021-01-27 21:53:40,-33.6971,-53.4616,73.42,82,46,11.39
294,Port Lincoln,AU,2021-01-27 21:53:40,-34.7333,135.8667,67.28,74,75,8.05
295,Berlevag,NO,2021-01-27 21:53:40,70.8578,29.0864,24.8,68,75,25.32
296,Kailua,US,2021-01-27 21:53:40,21.4022,-157.7394,80.6,65,75,12.66
297,Bethel,US,2021-01-27 21:53:41,41.3712,-73.414,32.0,79,86,1.01
298,Pitiquito,MX,2021-01-27 21:53:41,30.7,-112.0833,59.0,64,74,1.01
299,Kaka,TM,2021-01-27 21:53:41,37.3482,59.6143,38.12,69,0,5.82
300,Ossora,RU,2021-01-27 21:53:41,59.2353,163.0719,-1.14,85,100,7.72
301,Rudnyy,KZ,2021-01-27 21:53:41,52.9594,63.1206,6.8,92,0,11.18
302,Cayenne,GF,2021-01-27 21:53:42,4.9333,-52.3333,80.6,69,20,6.91
303,Havoysund,NO,2021-01-27 21:53:42,70.9963,24.6622,24.8,68,75,19.57
304,Oktyabrskiy,RU,2021-01-27 21:50:10,54.4815,53.471,19.92,94,100,14.14
305,Paldiski,EE,2021-01-27 21:53:42,59.3567,24.0531,34.0,66,100,11.25
306,Keti Bandar,PK,2021-01-27 21:53:42,24.1447,67.4497,62.24,62,0,10.85
307,Ciudad Dario,NI,2021-01-27 21:53:42,12.7314,-86.124,73.4,64,75,14.14
308,Yulara,AU,2021-01-27 21:53:43,-25.2406,130.9889,75.2,73,40,8.05
309,Ylivieska,FI,2021-01-27 21:53:43,64.0833,24.55,25.0,93,100,4.29
310,High Level,CA,2021-01-27 21:53:43,58.5169,-117.136,-7.6,71,40,8.05
311,Miri,MY,2021-01-27 21:53:43,4.4148,114.0089,77.0,94,20,4.61
312,Jalu,LY,2021-01-27 21:53:43,29.0331,21.5482,49.69,62,0,8.21
313,Misratah,LY,2021-01-27 21:53:44,32.3754,15.0925,55.44,65,71,16.6
314,Huicungo,PE,2021-01-27 21:53:44,-7.2833,-76.8,85.91,56,52,1.28
315,San Matias,BO,2021-01-27 21:53:44,-16.3667,-58.4,80.2,82,95,4.56
316,Victoria,HK,2021-01-27 21:52:51,22.2855,114.1577,63.0,85,0,3.0
317,Tiznit,MA,2021-01-27 21:53:45,29.5833,-9.5,64.67,41,0,2.1
318,Dagana,MR,2021-01-27 21:53:45,16.5165,-15.5068,77.0,27,0,2.3
319,Livingston,GB,2021-01-27 21:52:14,55.9029,-3.5226,37.99,93,75,6.91
320,Huainan,CN,2021-01-27 21:50:14,32.6264,116.9969,41.47,67,47,12.26
321,Banjar,ID,2021-01-27 21:53:45,-8.19,114.9675,80.6,83,40,16.11
322,Caraz,PE,2021-01-27 21:53:46,-9.0486,-77.81,62.47,60,100,3.94
323,Wajima,JP,2021-01-27 21:53:46,37.4,136.9,40.71,70,100,18.99
324,Ugoofaaru,MV,2021-01-27 21:53:46,5.6667,73.0,80.49,67,44,10.92
325,Batagay,RU,2021-01-27 21:53:46,67.6333,134.6333,-49.05,74,52,0.58
326,Srednekolymsk,RU,2021-01-27 21:53:47,67.45,153.6833,-26.41,85,100,11.95
327,Mahibadhoo,MV,2021-01-27 21:53:34,3.7833,72.9667,79.81,67,11,13.38
328,Marondera,ZW,2021-01-27 21:53:47,-18.1853,31.5519,59.74,98,82,3.36
329,Tanem,NO,2021-01-27 21:53:47,63.3078,10.4319,25.0,100,90,5.75
330,Chiang Klang,TH,2021-01-27 21:53:47,19.2938,100.8617,67.17,57,43,1.52
331,Antsohihy,MG,2021-01-27 21:53:48,-14.8796,47.9875,74.35,95,48,2.51
332,Sucua,EC,2021-01-27 21:53:48,-2.4667,-78.1667,78.8,69,40,5.75
333,Coquimbo,CL,2021-01-27 21:53:48,-29.9533,-71.3436,66.2,68,0,12.66
334,Naryan-Mar,RU,2021-01-27 21:53:48,67.6713,53.087,-4.23,91,100,17.92
335,Tomatlan,MX,2021-01-27 21:53:48,19.9333,-105.25,82.45,57,10,7.74
336,Mildura,AU,2021-01-27 21:53:49,-34.2,142.15,71.01,52,75,5.75
337,Port Blair,IN,2021-01-27 21:53:49,11.6667,92.75,78.35,82,92,10.31
338,Chanute,US,2021-01-27 21:53:49,37.6792,-95.4572,30.2,69,90,11.5
339,Ilulissat,GL,2021-01-27 21:53:50,69.2167,-51.1,8.6,56,0,3.44
340,Yaan,NG,2021-01-27 21:53:50,7.3833,8.5667,80.78,16,23,0.4
341,Kerema,PG,2021-01-27 21:53:50,-7.9631,145.7785,78.15,82,100,4.14
342,Bereda,ES,2021-01-27 21:51:42,43.2686,-7.5406,57.99,91,99,7.0
343,Bathsheba,BB,2021-01-27 21:53:50,13.2167,-59.5167,80.6,65,40,17.27
344,Baturaja,ID,2021-01-27 21:53:50,-4.1333,104.1667,72.81,95,100,2.39
345,Morbegno,IT,2021-01-27 21:53:52,46.1383,9.57,35.01,79,100,1.99
346,Veraval,IN,2021-01-27 21:53:55,20.9,70.3667,63.25,33,13,12.82
347,Ha Tinh,VN,2021-01-27 21:53:56,18.3333,105.9,68.29,92,100,3.2
348,Pestretsy,RU,2021-01-27 21:53:56,55.7531,49.6545,21.2,79,0,20.13
349,Fort Nelson,CA,2021-01-27 21:51:16,58.8053,-122.7002,-5.8,59,40,8.05
350,Susaki,JP,2021-01-27 21:53:56,33.3667,133.2833,45.0,63,45,2.98
351,Pechenga,RU,2021-01-27 21:53:56,69.5259,31.1703,21.2,73,75,13.8
352,Oranjemund,NA,2021-01-27 21:53:57,-28.55,16.4333,62.8,81,1,20.56
353,Nampula,MZ,2021-01-27 21:53:57,-15.1165,39.2666,75.2,88,40,3.44
354,Camacha,PT,2021-01-27 21:53:57,33.0833,-16.3333,60.8,100,75,12.66
355,Mandal,IN,2021-01-27 21:53:57,25.45,74.5667,49.66,48,0,2.44
356,Dingle,PH,2021-01-27 21:53:57,10.9995,122.6711,74.75,90,100,7.16
357,Conde,BR,2021-01-27 21:51:56,-7.2597,-34.9075,80.6,78,40,10.36
358,Camana,PE,2021-01-27 21:53:59,-16.6228,-72.7111,73.42,68,66,7.29
359,Vila,PT,2021-01-27 21:53:41,42.0304,-8.1588,53.01,96,100,5.73
360,Bodo,NO,2021-01-27 21:54:01,67.28,14.405,24.01,68,0,23.02
361,Srivardhan,IN,2021-01-27 21:54:02,18.0333,73.0167,69.6,66,0,4.45
362,Comodoro Rivadavia,AR,2021-01-27 21:54:02,-45.8667,-67.5,57.2,77,40,9.22
363,Nhulunbuy,AU,2021-01-27 21:54:03,-12.2333,136.7667,80.6,83,99,8.05
364,Alice Springs,AU,2021-01-27 21:54:04,-23.7,133.8833,75.2,73,45,4.61
365,Neiafu,TO,2021-01-27 21:54:04,-18.65,-173.9833,75.2,94,90,9.22
366,Yatou,CN,2021-01-27 21:54:04,37.15,122.3833,31.69,93,87,21.99
367,Port Hardy,CA,2021-01-27 21:54:04,50.6996,-127.4199,41.0,70,75,10.36
368,Zamora,EC,2021-01-27 21:54:05,-4.0692,-78.9567,84.2,39,20,9.22
369,Arinos,BR,2021-01-27 21:54:05,-15.9169,-46.1056,75.56,59,7,5.17
370,Kaeo,NZ,2021-01-27 21:54:05,-35.1,173.7833,74.84,57,11,4.65
371,Chontalpa,MX,2021-01-27 21:54:06,17.7,-93.5167,82.09,76,1,10.78
372,Batticaloa,LK,2021-01-27 21:54:06,7.7102,81.6924,76.17,77,90,9.08
373,Niedernhausen,DE,2021-01-27 21:54:06,50.15,8.3167,39.0,100,90,4.61
374,Olenegorsk,RU,2021-01-27 21:54:06,68.15,33.3,12.11,94,100,9.31
375,Shakawe,BW,2021-01-27 21:54:06,-18.3667,21.85,69.01,89,100,3.78
376,Nishihara,JP,2021-01-27 21:54:06,26.1842,127.7558,62.6,63,40,14.97
377,Acapulco,MX,2021-01-27 21:52:18,16.8634,-99.8901,83.01,58,88,5.82
378,Katherine,AU,2021-01-27 21:54:07,-14.4667,132.2667,77.0,94,75,5.75
379,Yangjiang,CN,2021-01-27 21:54:07,21.85,111.9667,62.24,81,72,1.05
380,Gucheng,CN,2021-01-27 21:54:07,35.9115,111.3192,29.64,58,0,5.97
381,Powell,US,2021-01-27 21:52:35,40.1578,-83.0752,32.0,69,40,11.5
382,Coahuayana,MX,2021-01-27 21:54:08,18.7333,-103.6833,83.5,59,43,6.73
383,San Jose,US,2021-01-27 21:50:36,37.3394,-121.895,51.01,87,90,10.36
384,Sao Miguel,BR,2021-01-27 21:54:08,-5.4667,-35.3667,82.4,78,40,13.8
385,Buritizeiro,BR,2021-01-27 21:54:08,-17.3511,-44.9622,73.54,55,0,3.69
386,Vila Velha,BR,2021-01-27 21:54:09,-20.3297,-40.2925,80.6,69,40,17.27
387,Honningsvag,NO,2021-01-27 21:54:09,70.9821,25.9704,24.8,68,75,19.57
388,Pisco,PE,2021-01-27 21:53:29,-13.7,-76.2167,77.0,61,0,10.36
389,Danshui,CN,2021-01-27 21:54:09,22.7984,114.4672,64.99,80,5,3.31
390,Kaihua,CN,2021-01-27 21:54:10,23.3687,104.28,54.46,85,100,4.68
391,Lata,PT,2021-01-27 21:54:10,40.1629,-8.3327,57.99,94,100,1.01
392,Birjand,IR,2021-01-27 21:54:10,32.8663,59.2211,23.0,25,0,6.91
393,Ishigaki,JP,2021-01-27 21:54:10,24.3448,124.1572,62.6,77,75,5.75
394,Clyde River,CA,2021-01-27 21:54:10,70.4692,-68.5914,-13.0,77,20,5.75
395,Zeya,RU,2021-01-27 21:54:11,53.75,127.2667,-19.21,84,100,4.47
396,Chifeng,CN,2021-01-27 21:54:11,42.2683,118.9636,-4.68,80,0,13.65
397,Guhagar,IN,2021-01-27 21:54:11,17.4842,73.1929,68.67,64,0,4.32
398,Olafsvik,IS,2021-01-27 21:50:46,64.8945,-23.7142,30.15,88,89,16.04
399,Loandjili,CG,2021-01-27 21:54:11,-4.7561,11.8578,78.8,83,75,16.11
400,Havelock,US,2021-01-27 21:54:12,34.8791,-76.9013,48.2,100,90,11.5
401,Basoko,CD,2021-01-27 21:54:12,1.2391,23.616,73.44,90,100,3.8
402,Cidreira,BR,2021-01-27 21:54:12,-30.1811,-50.2056,73.49,95,100,6.17
403,Tura,IN,2021-01-27 21:54:12,25.5198,90.2201,55.83,68,0,3.24
404,Bandarbeyla,SO,2021-01-27 21:54:12,9.4942,50.8122,73.35,77,28,17.45
405,Cabo San Lucas,MX,2021-01-27 21:54:10,22.8909,-109.9124,77.0,47,88,3.0
406,Morondava,MG,2021-01-27 21:54:13,-20.2833,44.2833,82.51,74,0,4.29
407,Muros,ES,2021-01-27 21:54:13,42.7762,-9.0603,57.99,93,100,10.0
408,Namatanai,PG,2021-01-27 21:51:25,-3.6667,152.4333,83.52,74,100,9.55
409,Polonne,UA,2021-01-27 21:54:13,50.1242,27.5109,28.38,98,100,11.86
410,Matara,LK,2021-01-27 21:54:13,5.9485,80.5353,73.13,83,38,2.93
411,Togul,RU,2021-01-27 21:54:14,53.465,85.9128,20.57,97,100,15.32
412,Ambanja,MG,2021-01-27 21:54:14,-13.6833,48.45,74.48,89,28,3.02
413,Saskylakh,RU,2021-01-27 21:54:14,71.9167,114.0833,-41.42,80,92,1.21
414,Balatonfured,HU,2021-01-27 21:54:14,46.9619,17.8719,26.6,100,0,2.3
415,Seoul,KR,2021-01-27 21:50:08,37.5683,126.9778,30.2,69,0,3.44
416,Sistranda,NO,2021-01-27 21:54:15,63.7256,8.834,33.8,93,40,23.02
417,Sabang,ID,2021-01-27 21:54:15,5.8933,95.3214,81.03,75,72,6.17
418,Axim,GH,2021-01-27 21:54:15,4.8699,-2.2405,78.57,87,29,8.95
419,San Quintin,MX,2021-01-27 21:50:34,30.4833,-115.95,58.37,49,75,10.45
420,Tornio,FI,2021-01-27 21:54:15,65.8481,24.1466,17.6,86,90,8.05
421,Pingyi,CN,2021-01-27 21:54:16,35.5006,117.6308,30.79,73,0,14.63
422,Viedma,AR,2021-01-27 21:54:16,-40.8135,-62.9967,66.99,70,100,7.43
423,Saint-Francois,FR,2021-01-27 21:54:16,46.4154,3.9054,48.2,87,90,3.44
424,Ceres,US,2021-01-27 21:51:31,37.5949,-120.9577,46.4,87,90,20.71
425,Cabedelo,BR,2021-01-27 21:54:17,-6.9811,-34.8339,80.6,78,40,10.36
426,Itarema,BR,2021-01-27 21:54:17,-2.9248,-39.9167,80.08,78,0,13.82
427,Inirida,CO,2021-01-27 21:54:17,3.8653,-67.9239,82.36,78,83,2.8
428,Tutoia,BR,2021-01-27 21:54:17,-2.7619,-42.2744,84.2,74,20,13.8
429,Biskamzha,RU,2021-01-27 21:54:17,53.4497,89.5272,17.83,93,100,14.43
430,Te Anau,NZ,2021-01-27 21:54:18,-45.4167,167.7167,50.05,75,78,2.15
431,Kiknur,RU,2021-01-27 21:54:18,57.3034,47.2011,30.56,99,100,15.43
432,Pincher Creek,CA,2021-01-27 21:54:18,49.4833,-113.952,14.0,85,75,10.36
433,Salym,RU,2021-01-27 21:54:18,60.0625,71.4789,-6.63,91,100,6.13
434,Repatriacion,PY,2021-01-27 21:54:18,-25.5333,-55.95,75.29,95,52,5.66
435,Saurimo,AO,2021-01-27 21:54:19,-9.6608,20.3916,65.26,93,100,2.82
436,Nantucket,US,2021-01-27 21:52:13,41.2835,-70.0995,37.4,93,90,8.05
437,Inuvik,CA,2021-01-27 21:54:19,68.3499,-133.7218,-13.0,77,100,2.3
438,Hvolsvollur,IS,2021-01-27 21:54:19,63.7533,-20.2243,24.21,90,70,8.46
439,Vezirkopru,TR,2021-01-27 21:54:19,41.1436,35.4547,50.0,46,75,8.05
440,Kiama,AU,2021-01-27 21:54:20,-34.6833,150.8667,70.0,76,91,1.99
441,Lasa,IT,2021-01-27 21:54:20,46.6166,10.7002,30.0,86,0,5.73
442,Ometepec,MX,2021-01-27 21:54:20,16.6833,-98.4167,87.37,37,51,8.93
443,Sai Buri,TH,2021-01-27 21:54:20,6.7013,101.6168,75.79,87,97,7.74
444,Santa Maria,BR,2021-01-27 21:54:21,-29.6842,-53.8069,73.35,93,99,2.75
445,Hervey Bay,AU,2021-01-27 21:54:21,-25.2986,152.8535,80.01,77,30,5.99
446,Abha,SA,2021-01-27 21:54:21,18.2164,42.5053,57.2,44,0,4.61
447,Indian Head,US,2021-01-27 21:54:21,38.6001,-77.1622,41.0,60,10,5.99
448,Ochamchira,GE,2021-01-27 21:54:21,42.7121,41.4721,53.98,45,100,8.16
449,Ponta Delgada,PT,2021-01-27 21:54:21,37.7333,-25.6667,64.0,94,75,16.11
450,Lavrentiya,RU,2021-01-27 21:54:22,65.5833,-171.0,-0.96,88,97,15.93
451,Prainha,BR,2021-01-27 21:54:22,-1.8,-53.48,81.54,72,89,4.36
452,Prado,BR,2021-01-27 21:54:22,-17.3411,-39.2208,75.99,83,100,6.13
453,Christchurch,NZ,2021-01-27 21:50:31,-43.5333,172.6333,63.0,72,90,11.5
454,Yenagoa,NG,2021-01-27 21:54:22,4.9247,6.2642,78.46,86,85,4.83
455,Nha Trang,VN,2021-01-27 21:54:23,12.25,109.1833,73.4,78,40,11.5
456,Ballina,AU,2021-01-27 21:54:23,-28.8667,153.5667,77.0,73,40,10.36
457,Bulgan,MN,2021-01-27 21:54:23,48.8125,103.5347,-5.55,83,31,2.77
458,Husavik,IS,2021-01-27 21:54:23,66.0449,-17.3389,15.8,86,90,4.61
459,Zhezkazgan,KZ,2021-01-27 21:54:24,47.8043,67.7144,11.07,97,49,6.15
460,Buraydah,SA,2021-01-27 21:51:29,26.326,43.975,60.8,48,0,11.5
461,Oranjestad,AW,2021-01-27 21:54:24,12.524,-70.027,80.6,74,75,23.02
462,Sulphur Springs,US,2021-01-27 21:52:17,33.1385,-95.6011,48.0,57,1,19.57
463,Pudozh,RU,2021-01-27 21:54:24,61.8099,36.5345,23.68,98,92,1.72
464,Rimbey,CA,2021-01-27 21:54:24,52.6334,-114.2353,6.8,92,100,5.75
465,Atherton,GB,2021-01-27 21:54:25,53.5237,-2.4935,46.99,85,100,1.99
466,Liku,ID,2021-01-27 21:54:25,-0.7275,119.8922,74.21,86,95,2.06
467,Bridlington,GB,2021-01-27 21:54:25,54.0831,-0.1919,37.99,89,100,7.94
468,Kalamata,GR,2021-01-27 21:54:25,37.0389,22.1142,45.0,65,15,3.44
469,Zhanaozen,KZ,2021-01-27 21:54:25,43.3,52.8,30.29,88,5,23.78
470,Kholmogory,RU,2021-01-27 21:54:26,64.2229,41.656,30.2,100,90,2.42
471,Kochubey,RU,2021-01-27 21:54:26,44.3861,46.5825,43.9,80,100,17.2
472,Rocha,UY,2021-01-27 21:54:26,-34.4833,-54.3333,71.46,68,0,9.84
473,Pacific Grove,US,2021-01-27 21:54:26,36.6177,-121.9166,51.01,81,90,10.36
474,Syke,DE,2021-01-27 21:54:26,52.9,8.8333,39.2,100,75,9.22
475,Moose Factory,CA,2021-01-27 21:54:26,51.2585,-80.6094,3.2,78,90,8.05
476,Xam Nua,LA,2021-01-27 21:54:27,20.4197,104.0439,57.61,92,46,2.86
477,Kirkenaer,NO,2021-01-27 21:54:27,60.4564,12.0582,14.0,92,0,4.61
478,Shakhovskaya,RU,2021-01-27 21:54:27,56.0283,35.5097,19.98,98,95,6.49
479,Kargasok,RU,2021-01-27 21:54:27,59.0556,80.8572,-29.51,82,70,4.38
480,Saint Anthony,US,2021-01-27 21:52:08,45.0205,-93.218,16.0,52,90,5.75
481,Chicama,PE,2021-01-27 21:54:28,-7.8447,-79.1469,71.6,78,75,10.36
482,Rawah,IQ,2021-01-27 21:54:28,34.4816,41.9093,54.99,40,100,9.93
483,Krasnoarmeysk,RU,2021-01-27 21:54:28,51.0239,45.6969,23.0,80,100,5.01
484,Olga,RU,2021-01-27 21:54:29,43.7444,135.2892,6.89,86,75,4.16
485,Cape Canaveral,US,2021-01-27 21:54:29,28.4058,-80.6048,81.0,64,69,5.01
486,Semnan,IR,2021-01-27 21:54:29,35.5729,53.3971,37.2,65,7,0.63
487,Dinguiraye,GN,2021-01-27 21:54:29,11.3,-10.7167,72.37,21,0,1.21
488,Carutapera,BR,2021-01-27 21:54:30,-1.195,-46.02,79.27,81,57,6.31
489,Cerrito,CO,2021-01-27 21:54:30,6.8432,-72.694,80.6,61,40,9.22
490,Kushiro,JP,2021-01-27 21:54:30,42.975,144.3747,18.81,88,0,17.63
491,Lashio,MM,2021-01-27 21:54:30,22.9333,97.75,49.44,79,0,1.83
492,Hobyo,SO,2021-01-27 21:54:31,5.3505,48.5268,75.92,77,10,18.59
493,Atasu,KZ,2021-01-27 21:54:31,48.6814,71.6433,13.84,97,78,1.5
494,Matay,EG,2021-01-27 21:50:03,28.419,30.7792,52.83,79,0,10.8
495,Xuanhua,CN,2021-01-27 21:54:31,40.6103,115.0447,7.54,61,1,31.14
496,Vao,NC,2021-01-27 21:54:31,-22.6667,167.4833,78.4,85,100,20.09
497,Cortez,US,2021-01-27 21:54:32,37.3489,-108.5859,28.99,64,90,12.66
498,Segou,ML,2021-01-27 21:54:32,13.4317,-6.2157,73.96,16,0,10.71
499,Salvador,SV,2021-01-27 21:54:32,13.8333,-88.9167,89.6,51,0,5.75
500,Khabary,RU,2021-01-27 21:54:33,53.6259,79.5345,20.84,97,93,8.86
501,Canto Do Buriti,BR,2021-01-27 21:54:36,-8.11,-42.9444,80.92,49,93,1.66
502,North Platte,US,2021-01-27 21:54:36,41.1239,-100.7654,21.99,73,1,10.36
503,Evensk,RU,2021-01-27 21:54:36,61.95,159.2333,-9.18,86,100,12.84
504,Pandan,PH,2021-01-27 21:54:37,14.0453,124.1694,77.72,84,92,13.09
505,Dunmore East,IE,2021-01-27 21:54:38,52.1514,-6.9861,50.0,100,90,10.36
506,Karratha,AU,2021-01-27 21:54:38,-20.7377,116.8463,84.74,23,0,8.5
507,Nouakchott,MR,2021-01-27 21:54:38,18.0858,-15.9785,71.6,8,0,10.36
508,Norsup,VU,2021-01-27 21:54:39,-16.0667,167.3833,77.11,88,100,8.16
509,Kitzbuhel,AT,2021-01-27 21:54:39,47.4464,12.3922,30.0,78,100,2.84
510,Vostok,RU,2021-01-27 21:54:39,46.4856,135.8833,-14.28,89,63,5.23
511,Namibe,AO,2021-01-27 21:54:23,-15.1961,12.1522,74.37,78,90,9.51
512,Honghu,CN,2021-01-27 21:54:40,29.8206,113.4621,40.62,87,0,4.63
513,Mount Gambier,AU,2021-01-27 21:53:09,-37.8333,140.7667,60.8,82,43,9.22
514,Pinega,RU,2021-01-27 21:54:40,64.7001,43.3936,26.44,99,100,1.79
515,Maroantsetra,MG,2021-01-27 21:54:40,-15.4333,49.7333,75.6,89,16,4.65
516,Quatre Cocos,MU,2021-01-27 21:54:40,-20.2078,57.7625,78.01,88,20,8.05
517,Kirakira,SB,2021-01-27 21:54:40,-10.4544,161.9205,83.88,76,97,11.07
518,Nome,US,2021-01-27 21:54:42,64.5011,-165.4064,15.8,67,90,11.5
519,Ulaangom,MN,2021-01-27 21:54:42,49.9811,92.0667,-14.31,87,96,1.36
520,Caravelas,BR,2021-01-27 21:54:43,-17.7125,-39.2481,76.21,80,100,5.03
521,Port-Cartier,CA,2021-01-27 21:54:43,50.0334,-66.8654,24.8,58,66,9.22
522,Arroyo,ES,2021-01-27 21:54:43,41.6096,-4.7969,53.01,100,90,10.36
523,Lusambo,CD,2021-01-27 21:54:43,-4.9667,23.45,69.57,96,87,3.56
524,Letka,RU,2021-01-27 21:54:43,59.6011,49.4232,32.99,95,100,13.94
525,Chupa,RU,2021-01-27 21:54:44,66.27,33.0549,10.89,95,100,8.3
526,Meadow Lake,US,2021-01-27 21:51:43,34.8014,-106.5436,39.0,48,1,2.39
527,Sampit,ID,2021-01-27 21:54:26,-2.5333,112.95,73.13,97,100,5.03
528,Tabou,CI,2021-01-27 21:54:45,4.423,-7.3528,78.49,84,0,6.51
529,Rio Grande,BR,2021-01-27 21:51:07,-32.035,-52.0986,73.0,93,100,11.34
530,Talas,TR,2021-01-27 21:54:47,38.6908,35.5538,42.8,61,40,14.97
531,Ixtapa,MX,2021-01-27 21:54:47,20.7,-105.2,81.84,43,17,6.31
532,Brae,GB,2021-01-27 21:54:48,60.3964,-1.353,33.8,86,20,8.05
533,Stokmarknes,NO,2021-01-27 21:54:48,68.5646,14.9108,28.4,69,0,8.05
534,Santa Cruz,BO,2021-01-27 21:52:44,-17.8,-63.1667,75.2,94,75,6.91
535,Baykit,RU,2021-01-27 21:54:48,61.67,96.37,-26.48,79,100,5.64
536,Leshukonskoye,RU,2021-01-27 21:54:48,64.8989,45.7622,25.74,99,100,3.36
537,Touros,BR,2021-01-27 21:54:49,-5.1989,-35.4608,80.6,78,40,13.8
538,Lokot,RU,2021-01-27 21:54:49,52.565,34.5776,28.62,99,100,10.04
539,Camopi,GF,2021-01-27 21:54:49,3.1655,-52.3158,72.9,98,100,2.01
540,Hasaki,JP,2021-01-27 21:54:29,35.7333,140.8333,35.6,80,75,8.05
541,Caohai,CN,2021-01-27 21:54:49,26.8661,104.2841,30.0,95,99,5.66
542,Kaseda,JP,2021-01-27 21:54:50,31.4167,130.3167,44.6,93,75,3.44
543,Luanda,AO,2021-01-27 21:54:50,-8.8368,13.2343,80.6,83,20,9.22
544,Synya,RU,2021-01-27 21:51:04,65.3718,58.0387,11.86,96,100,6.96
545,Kiunga,PG,2021-01-27 21:54:50,-6.1219,141.2906,74.55,96,100,0.85
546,Flagstaff,US,2021-01-27 21:54:50,35.1981,-111.6513,37.99,51,1,10.36
547,Bardiyah,LY,2021-01-27 21:51:16,31.7561,25.0865,52.32,61,9,13.38
548,Beloha,MG,2021-01-27 21:53:40,-25.1667,45.05,76.68,82,0,11.45
549,Bluffton,US,2021-01-27 21:51:26,32.2371,-80.8604,55.99,94,90,8.05
550,Punuare,HN,2021-01-27 21:54:51,14.7333,-85.9667,86.0,45,75,3.44
551,Thai Binh,VN,2021-01-27 21:53:10,20.45,106.3333,68.0,77,90,9.22
552,Kostomuksha,RU,2021-01-27 21:54:51,64.571,30.5767,12.79,96,97,7.72
553,Sur,OM,2021-01-27 21:53:15,22.5667,59.5289,66.85,71,0,9.08
554,Daokou,CN,2021-01-27 21:54:52,35.5639,114.5058,36.21,44,0,19.01
555,Fereydun Kenar,IR,2021-01-27 21:54:52,36.6864,52.5225,51.57,56,0,6.67
556,Valera,VE,2021-01-27 21:53:22,9.3178,-70.6036,78.06,63,99,1.79
557,Wamba,NG,2021-01-27 21:54:52,8.9333,8.6,77.67,18,40,5.35
558,Almaznyy,RU,2021-01-27 21:54:53,48.0448,40.045,35.6,100,90,20.13
559,Plettenberg Bay,ZA,2021-01-27 21:54:53,-34.0527,23.3716,63.1,80,95,1.9
560,Kendari,ID,2021-01-27 21:54:53,-3.945,122.4989,75.36,90,73,2.84
561,Djambala,CG,2021-01-27 21:54:53,-2.5447,14.7533,67.82,89,93,1.1
562,Manikpur,IN,2021-01-27 21:54:54,25.0667,81.1167,45.66,62,0,2.26
563,Dunedin,NZ,2021-01-27 21:54:54,-45.8742,170.5036,55.99,58,25,23.0
564,Taiobeiras,BR,2021-01-27 21:54:54,-15.8078,-42.2331,71.2,56,54,7.14
565,Talaya,RU,2021-01-27 21:54:54,61.3833,152.75,-37.86,78,100,3.24
566,Mayo,US,2021-01-27 21:54:54,38.8876,-76.5119,41.0,65,1,6.91
567,Diego De Almagro,CL,2021-01-27 21:54:55,-26.3667,-70.05,79.97,22,2,10.92
568,Shache,CN,2021-01-27 21:54:55,38.4167,77.2406,20.3,86,0,1.21
569,Kamenka,RU,2021-01-27 21:54:55,51.3223,42.7678,32.0,96,100,14.41
570,Mercedes,AR,2021-01-27 21:54:55,-34.6515,-59.4307,90.0,46,0,3.0
571,Priargunsk,RU,2021-01-27 21:54:56,50.3691,119.1012,-26.55,79,61,5.21
572,Umm Lajj,SA,2021-01-27 21:54:05,25.0213,37.2685,70.9,80,0,2.13
573,Kungsbacka,SE,2021-01-27 21:54:56,57.4872,12.0761,32.0,93,90,10.36
574,Sangar,RU,2021-01-27 21:54:56,63.9242,127.4739,-53.45,72,100,1.03
575,Cockburn Town,TC,2021-01-27 21:54:57,21.4612,-71.1419,76.23,74,0,14.52
576,Aykhal,RU,2021-01-27 21:54:22,66.0,111.5,-35.03,77,4,2.08
577,Veinticinco De Mayo,AR,2021-01-27 21:54:57,-35.4323,-60.1727,98.01,69,0,4.0
578,Adre,TD,2021-01-27 21:54:57,13.4667,22.2,70.72,21,28,10.16
579,Bose,IT,2021-01-27 21:54:57,45.4612,8.0137,37.99,63,86,0.83
580,Svetlaya,RU,2021-01-27 21:54:45,46.5389,138.3297,0.59,81,0,8.46
581,Bonfim,BR,2021-01-27 21:54:58,3.0833,-59.95,80.6,78,20,13.8
582,San Cristobal,VE,2021-01-27 21:52:06,7.7669,-72.225,86.0,54,40,11.5
583,Ayan,RU,2021-01-27 21:54:59,56.45,138.1667,-7.92,86,100,11.25
584,Guiyang,CN,2021-01-27 21:54:56,26.5833,106.7167,41.0,93,90,4.47
585,Broome,US,2021-01-27 21:54:59,42.2506,-75.833,26.01,86,90,6.91
586,Beian,NO,2021-01-27 21:54:59,63.6559,9.5683,33.8,93,40,23.02
587,Cap Malheureux,MU,2021-01-27 21:54:59,-19.9842,57.6142,78.01,79,3,1.01
588,Saint Pete Beach,US,2021-01-27 21:55:00,27.7253,-82.7412,75.0,88,1,12.66
589,Willowmore,ZA,2021-01-27 21:55:00,-33.2926,23.4895,60.06,68,87,6.29
590,Trapani,IT,2021-01-27 21:55:00,37.8333,12.6667,54.0,93,75,5.75
