City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Boyolangu,ID,-8.1181,111.8935,79.57,78,97,3.58,overcast clouds
348,Finschhafen,PG,-6.6024,147.8681,87.78,66,100,14.12,overcast clouds
349,Zhigansk,RU,66.7697,123.3711,-48.78,74,66,3.15,broken clouds
350,Koungheul,SN,13.9833,-14.8,77.05,16,100,8.88,overcast clouds
351,Longonjo,AO,-12.9067,15.2533,59.54,90,100,2.13,overcast clouds
352,Karasjok,NO,69.4719,25.5112,23.0,93,90,8.05,overcast clouds
353,Sebinkarahisar,TR,40.2883,38.4236,24.19,97,100,5.3,snow
354,Burns Lake,CA,54.2331,-125.7533,21.2,79,100,2.3,overcast clouds
355,Leshukonskoye,RU,64.8989,45.7622,17.65,97,100,5.61,overcast clouds
356,Tarakan,ID,3.3,117.6333,77.0,88,90,3.44,overcast clouds
357,Fruitvale,US,39.0817,-108.4968,35.6,75,1,8.05,clear sky
358,Sobolevo,RU,54.4299,31.8996,16.25,97,100,4.18,light snow
359,Vysokogornyy,RU,50.1167,139.15,-11.24,85,100,7.05,overcast clouds
360,Byron Bay,AU,-28.65,153.6167,80.6,69,75,10.36,broken clouds
361,San Isidro,PE,-12.1167,-77.05,77.0,73,0,13.8,clear sky
362,Traralgon,AU,-38.1833,146.5333,72.0,48,0,5.99,clear sky
363,Along,IN,28.1667,94.7667,45.28,76,0,2.19,clear sky
364,Ambilobe,MG,-13.2,49.05,72.61,93,0,2.53,clear sky
365,Harwich,GB,51.9419,1.2844,39.0,55,0,15.01,clear sky
366,Okhotsk,RU,59.3833,143.3,-9.11,80,0,18.03,clear sky
367,Whitehorse,CA,60.7161,-135.0538,-4.0,77,75,2.3,light snow
368,Boffa,GN,10.1667,-14.0333,70.14,86,0,1.97,clear sky
369,Miandrivazo,MG,-19.5167,45.4667,77.56,79,1,1.59,clear sky
370,Palasa,IN,18.7667,84.4167,68.52,81,99,4.29,overcast clouds
371,Rio Grande,BR,-32.035,-52.0986,75.81,91,86,13.24,moderate rain
372,Haines Junction,CA,60.7522,-137.5108,-5.8,77,97,1.14,overcast clouds
373,Narayanpet,IN,16.7333,77.5,64.44,73,0,4.94,clear sky
374,Constitucion,CL,-35.3333,-72.4167,59.59,93,34,8.46,scattered clouds
375,Mariental,NA,-24.6333,17.9667,75.15,19,0,11.32,clear sky
376,Coos Bay,US,43.3665,-124.2179,50.0,100,90,5.79,mist
377,Touros,BR,-5.1989,-35.4608,78.8,83,20,4.61,few clouds
378,Fukue,JP,32.6881,128.8419,48.2,81,40,3.44,scattered clouds
379,Srednekolymsk,RU,67.45,153.6833,-32.04,84,100,3.31,overcast clouds
380,Deder,ET,9.3167,41.45,52.03,46,0,4.25,clear sky
381,Deputatskiy,RU,69.3,139.9,-25.11,88,100,1.7,overcast clouds
382,San Blas,MX,21.5167,-105.2667,80.6,34,1,6.91,clear sky
383,Beira,MZ,-19.8436,34.8389,78.6,86,95,5.23,overcast clouds
384,Manta,EC,-0.95,-80.7333,77.0,94,90,3.44,light rain
385,Narsaq,GL,60.9167,-46.05,39.2,30,75,31.07,broken clouds
386,Yenagoa,NG,4.9247,6.2642,78.08,87,0,3.15,clear sky
387,Komsomolskiy,UZ,40.4272,71.7189,33.8,47,100,4.61,overcast clouds
388,Pierre,US,44.3683,-100.351,26.6,80,90,17.27,overcast clouds
389,Port Blair,IN,11.6667,92.75,79.36,78,15,7.72,few clouds
390,Lohja,FI,60.2486,24.0653,17.01,93,100,5.01,overcast clouds
391,Xianyang,CN,34.3378,108.7026,42.01,80,0,1.81,clear sky
392,Zaysan,KZ,47.4667,84.8667,-1.68,85,33,1.52,scattered clouds
393,Kieta,PG,-6.2167,155.6333,84.18,71,100,15.97,overcast clouds
394,Kokuy,RU,52.2037,117.5529,-24.93,83,98,1.57,overcast clouds
395,Talara,PE,-4.5772,-81.2719,75.81,77,62,13.96,broken clouds
396,Inirida,CO,3.8653,-67.9239,79.07,74,65,2.24,broken clouds
397,Malinovoye Ozero,RU,51.6753,79.7825,7.77,94,100,6.98,overcast clouds
398,Sonoita,MX,31.85,-112.8333,57.99,49,0,9.75,clear sky
399,Bosaso,SO,11.2842,49.1816,71.56,73,50,5.21,scattered clouds
400,Bubaque,GW,11.2833,-15.8333,79.3,62,96,12.71,overcast clouds
401,San Cristobal,VE,7.7669,-72.225,65.71,72,84,1.39,broken clouds
402,Beloha,MG,-25.1667,45.05,74.46,84,0,4.0,clear sky
403,Akdepe,TM,42.0551,59.3788,32.0,74,100,2.3,haze
404,Muskogee,US,35.5834,-95.3336,59.0,44,1,9.22,clear sky
405,Krasnyy Oktyabr,RU,56.1167,38.8833,23.04,98,100,7.96,snow
406,Sangmelima,CM,2.9333,11.9833,68.95,91,100,3.98,overcast clouds
407,Charters Towers,AU,-20.1,146.2667,83.75,57,98,9.86,overcast clouds
408,Bafq,IR,31.6128,55.4107,49.1,50,0,3.85,clear sky
409,Nuuk,GL,64.1835,-51.7216,19.4,79,0,13.8,clear sky
410,Tautira,PF,-17.7333,-149.15,87.8,58,75,9.22,light rain
411,Tabou,CI,4.423,-7.3528,78.46,89,6,7.72,clear sky
412,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,28.4,50,100,15.66,light snow
413,Aksu,CN,41.1231,80.2644,15.84,86,4,3.04,clear sky
414,Cayenne,GF,4.9333,-52.3333,80.6,89,75,8.05,broken clouds
415,Solikamsk,RU,59.6196,56.7729,19.08,97,99,9.06,overcast clouds
416,Guadalupe Y Calvo,MX,26.1,-106.9667,46.94,60,94,2.53,overcast clouds
417,Bud,US,39.447,-86.1758,30.99,97,100,16.26,snow
418,Matay,EG,28.419,30.7792,48.54,49,0,5.39,clear sky
419,Arlit,NE,18.7369,7.3853,60.24,27,0,6.62,clear sky
420,Fez,MA,34.0372,-4.9998,53.6,100,75,9.22,broken clouds
421,Ciudad Bolivar,VE,8.1222,-63.5497,78.98,71,24,14.85,few clouds
422,Doha,QA,25.2867,51.5333,64.4,59,0,12.66,clear sky
423,Mecca,SA,21.4267,39.8261,66.22,42,0,5.14,clear sky
424,Staryy Krym,UA,45.0333,35.1,39.4,82,59,5.17,broken clouds
425,Pingshan,CN,22.9938,114.7131,59.0,70,0,1.88,clear sky
426,Micheweni,TZ,-4.9667,39.8333,79.65,80,26,13.22,scattered clouds
427,Saint George,US,37.1041,-113.5841,50.0,50,1,1.41,clear sky
428,Hastings,GB,50.8552,0.5729,39.0,81,81,11.01,broken clouds
429,Mantua,IT,45.1667,10.7833,41.0,100,90,4.61,heavy intensity rain
430,Dicabisagan,PH,17.0818,122.4157,71.85,81,100,12.84,overcast clouds
431,Manono,CD,-7.3,27.4167,69.12,93,100,2.1,light rain
432,Bandarbeyla,SO,9.4942,50.8122,74.07,72,100,15.93,overcast clouds
433,Sola,VU,-13.8833,167.55,81.46,78,99,12.37,overcast clouds
434,Andenes,NO,69.3143,16.1194,25.0,68,100,5.75,overcast clouds
435,Adre,TD,13.4667,22.2,62.35,27,0,12.08,clear sky
436,Ambon,ID,-3.6954,128.1814,87.8,62,20,8.05,few clouds
437,Rawson,AR,-43.3002,-65.1023,60.69,59,6,16.87,clear sky
438,Bridlington,GB,54.0831,-0.1919,37.99,83,78,3.0,broken clouds
439,Luangwa,ZM,-15.6167,30.4167,72.37,90,100,1.92,overcast clouds
440,Viransehir,TR,37.2353,39.7631,39.94,85,100,21.05,light rain
441,Chernyshevskiy,RU,63.0128,112.4714,-29.02,86,100,4.72,overcast clouds
442,Awbari,LY,26.5921,12.7805,55.54,39,0,8.79,clear sky
443,Funadhoo,MV,6.15,73.2667,81.93,65,87,6.51,overcast clouds
444,Port Moresby,PG,-9.4431,147.1797,75.2,94,75,10.36,broken clouds
445,Palmer,US,42.1584,-72.3287,16.0,53,1,5.75,clear sky
446,Middle Island,US,40.8843,-72.9373,27.0,46,20,4.61,few clouds
447,Itanhaem,BR,-24.1831,-46.7889,86.0,65,0,8.05,clear sky
448,Indianola,US,41.3581,-93.5574,32.0,94,100,9.37,light snow
449,Meiganga,CM,6.5167,14.3,67.48,26,0,5.77,clear sky
450,Bairiki,KI,1.3292,172.9752,84.2,70,40,11.5,scattered clouds
451,Lapeer,US,43.0514,-83.3188,25.0,74,75,5.75,broken clouds
452,Mocuba,MZ,-16.8392,36.9856,72.93,97,98,0.63,overcast clouds
453,Sukumo,JP,32.9333,132.7333,51.44,56,6,7.07,clear sky
454,Casablanca,MA,33.5928,-7.6192,60.01,100,75,1.14,broken clouds
455,Troitskoye,RU,52.9821,84.6757,0.16,93,1,8.05,clear sky
456,Santiago Del Estero,AR,-27.7951,-64.2615,72.14,74,100,8.3,light rain
457,Ancud,CL,-41.8697,-73.8203,57.2,62,0,9.22,clear sky
458,Korla,CN,41.7597,86.1469,18.37,85,0,4.43,clear sky
459,Bukachacha,RU,52.9833,116.9167,-26.37,80,3,2.57,clear sky
460,Kotelnikovo,RU,47.6317,43.1461,34.39,93,100,13.11,overcast clouds
461,Nova Bystrice,CZ,49.0193,15.1032,27.0,74,100,1.99,light snow
462,Diyarb Najm,EG,30.7542,31.4393,60.01,36,0,20.0,clear sky
463,Pochutla,MX,15.7432,-96.4661,82.4,65,20,11.5,few clouds
464,Wildeshausen,DE,52.9,8.4333,21.0,92,0,1.14,fog
465,Pompeu,BR,-19.2244,-44.9353,69.48,80,39,4.29,scattered clouds
466,Muros,ES,42.7762,-9.0603,55.0,86,100,1.01,overcast clouds
467,Bardiyah,LY,31.7561,25.0865,59.27,69,0,13.82,clear sky
468,Turukhansk,RU,65.8167,87.9833,-32.31,76,0,5.06,clear sky
469,Obo,CF,5.3998,26.4869,69.55,24,0,6.15,clear sky
470,Sinop,TR,41.7711,34.8709,39.97,76,100,9.15,overcast clouds
471,Ilhabela,BR,-23.7781,-45.3581,77.68,77,80,1.95,broken clouds
472,Meulaboh,ID,4.1363,96.1285,76.21,80,71,4.45,broken clouds
473,Honolulu,US,21.3069,-157.8583,80.6,50,40,14.97,scattered clouds
474,Shizunai,JP,42.3339,142.3669,26.64,88,60,25.37,broken clouds
475,Linhares,BR,-19.3911,-40.0722,72.75,91,0,1.59,clear sky
476,Huron,US,41.1501,-82.5499,28.0,66,100,8.99,overcast clouds
477,Hambantota,LK,6.1241,81.1185,75.2,100,20,9.22,few clouds
478,Rosarito,MX,32.3333,-117.0333,57.99,58,1,8.05,clear sky
479,Lincoln,US,40.8,-96.667,33.8,80,90,24.16,haze
480,Vila,PT,42.0304,-8.1588,46.99,89,100,10.0,light rain
481,Port Keats,AU,-14.25,129.55,79.66,88,100,8.7,overcast clouds
482,Normandin,CA,48.8333,-72.5321,-2.2,71,11,10.36,few clouds
483,Arequipa,PE,-16.3989,-71.535,59.0,44,40,8.05,scattered clouds
484,Flinders,AU,-34.5833,150.8552,68.0,95,100,1.01,overcast clouds
485,Pak Phanang,TH,8.3511,100.202,75.2,100,75,2.3,broken clouds
486,Sayat,TM,38.7839,63.8803,46.4,46,100,4.61,haze
487,Nampa,US,43.5407,-116.5635,46.4,53,90,10.36,overcast clouds
488,Kathmandu,NP,27.7167,85.3167,37.4,87,20,2.3,mist
489,Oistins,BB,13.0667,-59.5333,78.8,73,40,17.27,scattered clouds
490,Manjakandriana,MG,-18.9167,47.8,64.4,94,75,2.3,broken clouds
491,Deori Khas,IN,23.4,79.0167,44.44,49,0,2.04,clear sky
492,Fallon,US,39.4735,-118.7774,42.8,65,40,5.75,scattered clouds
493,Kungurtug,RU,50.5994,97.5228,-6.97,85,100,3.06,overcast clouds
494,Beringovskiy,RU,63.05,179.3167,7.0,94,100,29.08,snow
495,Neryungri,RU,56.6709,124.6491,-33.11,81,100,0.96,overcast clouds
496,Ahuimanu,US,21.4447,-157.8378,80.6,65,75,14.97,broken clouds
497,Jalu,LY,29.0331,21.5482,59.18,44,0,11.05,clear sky
498,Ekhabi,RU,53.5102,142.9671,-4.77,90,100,18.16,overcast clouds
499,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,85.14,55,1,10.96,clear sky
500,Teguise,ES,29.0605,-13.564,64.4,82,75,12.66,broken clouds
501,Pathein,MM,16.7833,94.7333,72.19,65,77,8.21,broken clouds
502,Salur,IN,18.5333,83.2167,68.16,85,89,0.74,overcast clouds
503,Yarada,IN,17.65,83.2667,71.6,100,40,2.3,mist
504,Nago,JP,26.5881,127.9761,64.4,88,1,5.75,clear sky
505,Taksimo,RU,56.3444,114.8794,-28.5,76,100,0.2,overcast clouds
506,Broome,US,42.2506,-75.833,15.01,79,1,6.91,clear sky
507,Kabalo,CD,-6.05,26.9167,70.09,95,100,1.54,overcast clouds
508,Davila,PH,18.4726,120.5763,71.6,60,75,3.44,broken clouds
509,Quimper,FR,48.0,-4.1,50.0,93,75,8.05,broken clouds
510,Poltavka,RU,54.3663,71.7632,11.35,94,100,11.92,overcast clouds
511,Abu Dhabi,AE,24.4667,54.3667,66.2,77,0,12.26,clear sky
512,Zhezkazgan,KZ,47.8043,67.7144,17.31,95,97,7.87,overcast clouds
513,Kenmare,IE,51.8833,-9.5833,40.6,85,100,6.82,overcast clouds
514,Camana,PE,-16.6228,-72.7111,68.97,76,31,4.85,scattered clouds
515,Port Dover,CA,42.7834,-80.1997,23.0,73,100,2.3,overcast clouds
516,Albury,AU,-36.0833,146.9167,81.0,60,0,8.05,clear sky
517,Puerto Leguizamo,CO,-0.1934,-74.7819,79.09,61,55,2.71,broken clouds
518,Porto Novo,BJ,6.4965,2.6036,84.2,84,40,11.5,scattered clouds
519,Siilinjarvi,FI,63.0833,27.6667,24.8,93,90,3.44,light snow
520,Granadilla De Abona,ES,28.1188,-16.576,62.6,77,20,9.22,few clouds
521,Hun,LY,29.1268,15.9477,58.46,35,0,6.49,clear sky
522,Lebanon,US,36.2081,-86.2911,48.2,46,75,12.66,moderate rain
523,Yertsevo,RU,60.7966,40.086,20.41,97,99,9.48,light snow
524,Gladstone,AU,-23.85,151.25,82.4,54,75,11.5,broken clouds
525,Brooks,CA,50.5834,-111.8851,14.0,73,22,3.44,few clouds
526,Homer,US,59.6425,-151.5483,30.2,69,1,6.4,clear sky
527,Bahia Blanca,AR,-38.7196,-62.2724,61.47,52,91,12.28,overcast clouds
528,San Rafael,AR,-34.6177,-68.3301,66.85,59,100,8.99,light rain
529,Chimala,TZ,-8.85,34.0167,64.36,83,100,0.63,light rain
530,Hualmay,PE,-11.0964,-77.6139,71.38,76,58,9.01,broken clouds
531,Chacabuco,AR,-34.6417,-60.4739,61.0,86,100,1.99,overcast clouds
532,Sarakhs,IR,36.5449,61.1577,53.64,61,100,4.94,overcast clouds
533,Banda Aceh,ID,5.5577,95.3222,77.49,78,10,12.46,clear sky
534,Kazachinskoye,RU,57.6953,93.2761,-39.19,78,0,2.86,clear sky
535,Kot Kapura,IN,30.5833,74.9,42.94,58,0,2.01,clear sky
536,San Andres,CO,12.5847,-81.7006,80.6,74,40,13.8,scattered clouds
537,Murdochville,CA,48.9583,-65.5006,15.8,62,89,17.27,overcast clouds
538,Burnie,AU,-41.0667,145.9167,61.68,69,87,5.66,overcast clouds
539,Kochi,IN,9.9399,76.2602,77.0,88,20,4.61,mist
540,Kahului,US,20.8947,-156.47,78.8,57,40,18.41,scattered clouds
541,Goderich,CA,43.7501,-81.7165,24.8,74,100,2.3,overcast clouds
542,Capitao Poco,BR,-1.7464,-47.0594,73.38,97,100,3.6,light rain
543,Makakilo City,US,21.3469,-158.0858,80.6,54,75,6.91,broken clouds
544,Lasa,IT,46.6166,10.7002,37.0,100,90,3.2,light snow
545,Monduli,TZ,-3.3,36.45,60.58,84,75,7.27,broken clouds
546,Saint-Joseph,RE,-21.3667,55.6167,78.8,65,0,8.05,clear sky
547,Sawakin,SD,19.1059,37.3321,68.83,69,56,12.73,broken clouds
548,Cockburn Town,TC,21.4612,-71.1419,73.4,56,20,11.5,few clouds
549,Beroroha,MG,-21.6667,45.1667,75.61,87,96,1.36,light rain
550,Nabire,ID,-3.3667,135.4833,83.48,73,93,1.12,overcast clouds
551,Khawhai,IN,23.3667,93.1167,38.98,100,0,2.15,clear sky
552,Katsuura,JP,35.1333,140.3,52.0,45,20,6.91,few clouds
553,Necochea,AR,-38.5473,-58.7368,59.0,68,95,4.0,overcast clouds
554,Grandview,US,38.8858,-94.533,46.4,100,90,10.36,light rain
555,Marmande,FR,44.5,0.1667,51.01,97,100,8.01,overcast clouds
556,Lukaya,UG,-0.1489,31.8748,69.8,88,20,3.44,few clouds
557,Talcahuano,CL,-36.7167,-73.1167,62.6,82,0,3.44,clear sky
558,Mackay,AU,-21.15,149.2,86.0,66,40,16.11,scattered clouds
559,Saint-Francois,FR,46.4154,3.9054,43.0,87,90,3.44,overcast clouds
560,Tyazhinskiy,RU,56.116,88.524,-26.68,82,0,7.96,clear sky
561,Beyneu,KZ,45.3167,55.2,33.91,93,100,10.96,overcast clouds
562,Yar-Sale,RU,66.8333,70.8333,-18.29,86,100,17.27,overcast clouds
563,Batemans Bay,AU,-35.7167,150.1833,68.0,80,100,3.0,overcast clouds
564,Tual,ID,-5.6667,132.75,83.61,75,79,14.63,broken clouds
565,Qarqin,AF,37.4185,66.0436,57.27,36,100,19.86,overcast clouds
566,Portree,GB,57.4129,-6.1942,30.0,84,100,4.0,overcast clouds
567,Seidu,SL,9.0167,-10.6,68.16,31,0,2.53,clear sky
568,Sidi Ali,DZ,36.0998,0.4206,55.35,81,100,20.27,overcast clouds
569,Pemangkat,ID,1.1667,108.9667,78.78,85,100,10.74,overcast clouds
570,Gazli,UZ,40.1333,63.45,46.4,50,100,7.52,overcast clouds
571,Sibu,MY,2.3,111.8167,77.0,94,40,1.14,scattered clouds
572,Teya,RU,60.3778,92.6267,-36.69,77,0,1.45,clear sky
573,Aitape,PG,-3.1374,142.3475,84.87,68,94,9.57,overcast clouds
574,Santarem,BR,-2.4431,-54.7083,77.0,94,0,1.14,light rain
575,Cervo,ES,43.6702,-7.4101,55.0,79,100,8.01,overcast clouds
576,Kondinskoye,RU,59.6481,67.41,14.4,96,100,9.75,overcast clouds
577,Kaseda,JP,31.4167,130.3167,41.0,81,20,1.14,few clouds
578,Demyansk,RU,57.643,32.466,23.29,97,96,7.52,overcast clouds
579,Phalombe,MW,-15.8064,35.6507,67.82,91,100,1.66,overcast clouds
580,Tlapehuala,MX,18.2167,-100.5167,84.99,30,89,1.19,overcast clouds
581,Shostka,UA,51.863,33.4698,26.8,99,100,6.24,light snow
582,Lompoc,US,34.6391,-120.4579,55.0,76,1,4.61,clear sky
583,Lang Son,VN,21.8333,106.7333,63.57,77,35,5.26,scattered clouds
584,Maldonado,UY,-34.6667,-54.9167,68.0,73,75,16.11,moderate rain
585,Sinjar,IQ,36.3209,41.8754,41.95,74,100,10.83,overcast clouds
586,Trebnje,SI,45.9042,15.0217,41.0,89,100,2.77,light rain
587,Senneterre,CA,48.3835,-77.2328,-5.8,84,1,3.44,clear sky
588,Alghero,IT,40.5589,8.3181,55.4,76,75,10.36,broken clouds
589,Cerro Largo,BR,-28.1486,-54.7381,74.61,90,33,5.46,heavy intensity rain
590,Grand-Lahou,CI,5.1367,-5.0242,79.25,88,13,9.53,few clouds
591,Daru,PG,-9.0763,143.2092,80.53,78,100,14.34,overcast clouds
592,Atasu,KZ,48.6814,71.6433,20.79,89,100,10.42,overcast clouds
593,Muisne,EC,0.6,-80.0333,77.59,87,12,2.95,few clouds
594,Marienburg,PL,54.0359,19.0266,26.01,81,31,8.01,scattered clouds
595,Odienne,CI,9.51,-7.5692,72.95,20,0,3.89,clear sky
596,Morondava,MG,-20.2833,44.2833,79.74,80,0,7.36,clear sky
597,Tinskoy,RU,56.1525,96.9161,-40.23,79,22,1.79,few clouds
598,Surt,LY,31.2089,16.5887,64.33,41,0,12.46,clear sky
599,Dunedin,NZ,-45.8742,170.5036,62.01,70,100,23.0,overcast clouds
600,Wladyslawowo,PL,54.7909,18.4009,30.99,74,75,12.66,light snow
601,Kaifeng,CN,34.7911,114.3483,41.0,30,0,6.71,clear sky
602,Shingu,JP,33.7333,135.9833,48.2,66,40,13.8,scattered clouds
603,Havre-Saint-Pierre,CA,50.2334,-63.5986,19.4,73,90,11.5,overcast clouds
604,Talnakh,RU,69.4865,88.3972,-31.2,71,0,6.93,clear sky
605,Baracoa,CU,20.3467,-74.4958,71.44,80,70,13.31,broken clouds
606,Formosa,AR,-26.1775,-58.1781,75.2,88,75,6.91,broken clouds
607,Graham,US,47.0529,-122.2943,51.8,62,90,4.23,overcast clouds
608,Buta,CD,2.7858,24.73,66.54,50,0,1.79,clear sky
609,Cururupu,BR,-1.8283,-44.8683,76.89,88,100,3.15,overcast clouds
610,Lumberton,US,34.6182,-79.0086,44.6,45,90,5.75,overcast clouds
611,West Point,US,33.6076,-88.6503,60.8,63,90,20.71,overcast clouds
612,Zhangye,CN,38.9342,100.4517,18.97,70,0,3.67,clear sky
613,Rajur,IN,20.1167,78.9167,57.13,30,0,5.82,clear sky
614,Kangaatsiaq,GL,68.3065,-53.4641,6.19,95,100,6.44,overcast clouds
615,Baruun-Urt,MN,46.6806,113.2792,5.11,95,100,2.33,light snow
616,Caucaia,BR,-3.7361,-38.6531,81.0,83,0,9.22,clear sky
617,Melfi,IT,40.9965,15.6514,42.8,70,20,13.8,few clouds
618,Noumea,NC,-22.2763,166.4572,81.0,73,90,18.41,overcast clouds
619,Tiarei,PF,-17.5333,-149.3333,84.2,65,75,6.91,light rain
620,Rocha,UY,-34.4833,-54.3333,65.75,91,100,18.12,moderate rain
621,Havelock,US,34.8791,-76.9013,37.0,75,1,8.05,clear sky
622,Jogbani,IN,26.4167,87.25,48.18,59,0,3.42,clear sky
623,Moyale,KE,3.5167,39.0584,67.17,30,0,10.8,clear sky
624,Kemijarvi,FI,66.7131,27.4306,10.83,96,100,3.31,light snow
625,Shimanovsk,RU,52.0,127.7,-24.5,85,99,3.04,overcast clouds
626,Dortyol,TR,36.8616,36.2289,53.01,97,100,1.01,moderate rain
627,Tommot,RU,58.9564,126.2925,-41.4,76,77,0.6,broken clouds
628,Mulchen,CL,-37.7167,-72.2333,59.74,93,97,1.63,overcast clouds
629,Aykhal,RU,66.0,111.5,-33.25,81,100,11.99,overcast clouds
630,Chapleau,CA,47.8405,-83.4034,6.8,72,1,4.61,clear sky
631,Sukhumi,GE,43.0033,41.0153,48.42,50,100,1.95,overcast clouds
632,Polovinnoye,RU,54.7914,65.9864,9.64,95,25,4.97,scattered clouds
633,Severnoye,RU,56.3491,78.3619,-12.15,86,100,10.04,overcast clouds
634,Olafsvik,IS,64.8945,-23.7142,23.16,89,30,16.17,scattered clouds
635,Najran,SA,17.4924,44.1277,59.0,29,0,2.89,clear sky
636,Olinda,BR,-8.0089,-34.8553,78.8,69,20,8.05,few clouds
637,Tambopata,PE,-12.7333,-69.1833,73.69,94,46,2.73,scattered clouds
638,Mayumba,GA,-3.432,10.6554,76.48,85,94,1.95,overcast clouds
639,Arenapolis,BR,-14.4503,-56.8461,75.13,84,100,3.27,overcast clouds
640,Darhan,MN,49.4867,105.9228,-1.68,88,100,9.08,overcast clouds
641,Sandpoint,US,48.2766,-116.5533,36.0,100,90,2.24,overcast clouds
642,Novoagansk,RU,61.9449,76.6625,-17.91,85,100,15.03,overcast clouds
643,Huarmey,PE,-10.0681,-78.1522,71.46,73,72,7.94,broken clouds
644,Yilan,TW,24.757,121.753,69.8,68,20,1.14,few clouds
645,Salalah,OM,17.0151,54.0924,66.2,68,0,3.44,clear sky
646,Gamba,GA,-2.65,10.0,77.25,88,100,1.12,light rain
647,Asosa,ET,10.0667,34.5333,62.65,44,13,6.02,few clouds
648,Svejbaek,DK,56.1325,9.6329,32.0,93,75,6.91,broken clouds
649,Henties Bay,NA,-22.116,14.2845,66.99,85,35,4.0,scattered clouds
650,Berbera,SO,10.4396,45.0143,72.57,79,50,4.5,scattered clouds
651,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,78.51,76,33,1.12,scattered clouds
652,Grand Gaube,MU,-20.0064,57.6608,75.99,85,4,3.0,clear sky
653,San Quintin,MX,30.4833,-115.95,58.86,68,0,10.45,clear sky
654,Qurayyat,SA,31.3318,37.3428,37.4,81,0,8.79,clear sky
655,Alta Floresta,BR,-9.8756,-56.0861,72.64,96,60,2.01,broken clouds
656,Wukari,NG,7.85,9.7833,73.2,21,0,4.0,clear sky
657,Lethem,GY,3.3803,-59.7968,79.88,71,33,12.03,scattered clouds
658,Sakakah,SA,29.9697,40.2064,41.0,56,0,6.91,clear sky
659,Angoram,PG,-4.0625,144.0661,83.62,83,81,3.47,broken clouds
660,Vila Do Maio,CV,15.1333,-23.2167,71.6,64,0,17.27,clear sky
661,Kuching,MY,1.55,110.3333,75.2,100,40,4.61,moderate rain
662,Axim,GH,4.8699,-2.2405,78.93,89,72,6.46,broken clouds
663,Coihaique,CL,-45.5752,-72.0662,60.8,48,0,8.05,clear sky
664,Ascension,US,30.2169,-90.9001,69.8,68,90,12.66,overcast clouds
665,Kingsville,US,27.5159,-97.8561,80.6,78,1,9.22,clear sky
666,Bolshoye Selo,RU,57.7177,38.9334,18.73,97,100,6.76,overcast clouds
667,Jinzhou,CN,41.1078,121.1417,13.95,90,100,2.86,overcast clouds
668,Creston,US,41.0586,-94.3614,32.0,100,90,16.11,light rain
669,Belousovka,KZ,50.1339,82.5239,-7.6,84,40,2.24,fog
670,Innisfail,AU,-17.5333,146.0333,83.25,75,100,9.17,overcast clouds
671,Buala,SB,-8.145,159.5921,85.59,71,100,15.93,overcast clouds
672,Klyuchevskiy,RU,53.5317,119.4519,-29.72,83,0,1.12,clear sky
673,Moose Factory,CA,51.2585,-80.6094,-5.8,84,1,4.61,clear sky
674,Grajau,BR,-5.8194,-46.1386,72.88,93,100,2.59,overcast clouds
675,Vestmanna,FO,62.1564,-7.1664,32.0,69,40,26.46,scattered clouds
676,Duxbury,US,42.0418,-70.6723,19.99,67,1,5.75,clear sky
677,Hamilton,US,39.1834,-84.5333,32.0,93,90,14.97,snow
678,Port-Gentil,GA,-0.7193,8.7815,77.68,82,100,8.41,overcast clouds
679,Kirakira,SB,-10.4544,161.9205,84.02,79,83,13.87,broken clouds
680,Bolitoc,PH,15.7395,119.8769,74.62,57,100,4.47,overcast clouds
681,Bartica,GY,6.4,-58.6167,77.0,100,75,4.61,broken clouds
682,Bundaberg,AU,-24.85,152.35,87.01,51,0,14.97,clear sky
683,Paamiut,GL,61.994,-49.6678,23.92,89,0,15.23,clear sky
684,Meadow Lake,US,34.8014,-106.5436,44.01,36,1,11.5,clear sky
685,Demirci,TR,39.0461,28.6589,33.84,94,70,1.99,broken clouds
686,Kamloops,CA,50.6665,-120.3192,35.6,80,90,10.36,overcast clouds
